image,caption
3372167201_f7f909d480.jpg,A large man and large woman sitting on a park bench with a bottle of soda between them .
3372214646_cc2ceb182f.jpg,A group of greyhounds race on a track .
3372215826_b3e6403b2e.jpg,A man in a dark hat shoots a handgun .
3372251830_baa3665928.jpg,A girl in green looks at the camera and stands in front of a huge crowd of indescript faces .
3372340429_91c4f4af30.jpg,a few dogs jumping around in the snow
3373069977_bc73e9e409.jpg,Snowboarders are jumping their boards off a mound of snow .
3373243733_9aba7740ed.jpg,A person in a black jacket doing tricks on a motorbike .
3373481779_511937e09d.jpg,A man is guiding the hockey puck across the ice while an opposing player races towards it .
3373544964_c9f1253b7d.jpg,"A boy and his dog are standing on a trampoline , enjoying each others company ."
3373870185_f79163fa51.jpg,A bird swooping over water .
3373946160_1c82d54442.jpg,A black and brown dog rolls around in the grass .
3374054694_fa56f29267.jpg,a brown dog is jumping up at a woman in a black coat .
3374223949_90776ba934.jpg,A child gets ready to slide down the slide .
3374384485_751f719be4.jpg,A boy on a bicycle in midair after going off of a wooden ramp .
3374722123_6fe6fef449.jpg,An elderly woman is wearing a pink striped shirt .
3374759363_d6f7a0df41.jpg,A man sits in a chair smoking a cigarette .
3375014075_157388f8a9.jpg,A dog is preparing to run away from a person interacting with it .
3375070563_3c290a7991.jpg,A large grey and white water bird .
3375134059_7e9eb2ef01.jpg,One dog on the ground and another dog standing above it .
3375534917_62350bd06b.jpg,A group of people racing horses on a beach .
3375549004_beee810e60.jpg,A group of men wearing yellow shawls walk in a line .
3375843443_8d9b242aa5.jpg,a lone skateboarder in midair with a huge wooden ramp and silver graffiti in the background
3375920709_ef7370fa09.jpg,A dog jumping in the snow at the edge of the forest
3375991133_87d7c40925.jpg,A group of friends play in a lake .
3376014640_ff5b00769f.jpg,A man stands on a surfboard in the ocean with a stick in his hand .
3376435746_1593d9b243.jpg,A person in a raincoat stands in a boat going across the water .
3376439178_159e4126de.jpg,A skier flies through the air in front of a mountainous landscape .
337647771_3b819feaba.jpg,A dog has its head inside a red and green gift bag .
3376809186_4e26d880b7.jpg,A group of people are in the water .
3376898612_41c91de476.jpg,A group of 5 men in the air in front of a canal and houses .
3376942201_2c45d99237.jpg,Two dogs are barking in a kitchen while a person sits at a table .
3376972502_35e3e119cd.jpg,A man on a board with the aid of a parachute travels quickly through the snow .
3377117696_af91f13058.jpg,A man is in the air upside-down in the snow .
3377344932_6dfce93248.jpg,A dog is at the top of a blue slide and a little boy is behind him .
3377570617_d2f2225a74.jpg,two ladies posing for a picture
337793983_ac5b2e848e.jpg,a couple men sitting outside of a bar
3378553508_e37e281d25.jpg,"Behind a "" 3rd St "" sign and traffic light , building construction continues ."
3379839396_0cd84b55f1.jpg,A person sitting in a chair in front of a glass door
3380072636_4cd59385fd.jpg,A group of men are playing rugby in a field with houses visible in the distance .
3380364224_2626d9d354.jpg,A man on a snow cover hill is snowboarding .
3380407617_07b53cbcce.jpg,A boy is standing on a snowy hill looking at a sunset or sunrise .
3380519003_9f91d5a7fb.jpg,A dog is chasing after a ball in a field .
3380643902_7e0670f80f.jpg,A long-boarder catches himself before hitting the ground .
3381038951_225bb163af.jpg,A person is pointing at a geyser .
3381161854_af8b05243c.jpg,Two dogs are running up a woodland path .
3381392182_db2c42430e.jpg,A man dressed in a funny outfit dancing around .
3381584882_341ee3092f.jpg,A person in red jumps his snowboard with the ocean in the background .
3381788544_2c50e139dd.jpg,A group of Asian girls are standing together .
3382105769_b1a4e4c60d.jpg,a brown dog retrieves a stick in a rocky river
3382303178_69b6d1bdd2.jpg,A boy is riding a skateboard down a slope that leads from a bridge to the street below .
3382679230_baef3d1eaa.jpg,A fat woman wearing faint blue top is blowing soap bubble .
3383037991_8f07784b81.jpg,A brown dog sits on a couch .
3383388869_a14552e551.jpg,a brown and white dog swimming in water
3383491811_fd9d3a891d.jpg,A brown dog with a black collar licks its own mouth .
3383545083_1d7c95b003.jpg,a black and brown dog playing with a stick
3384314832_dffc944152.jpg,a dog jumps over a bar with a ball in its mouth .
3384528359_e920154177.jpg,"A crane , wings outstreached , above the ocean ."
3384742888_85230c34d5.jpg,A dog plays with a toy in the grass .
3385246141_a263d1053e.jpg,A camera man videotapes a skier climbing a tree stump .
3385593926_d3e9c21170.jpg,The dogs are in the snow in front of a fence .
3385956569_a849218e34.jpg,A man is snowboarding down a snowy hill .
3386060324_b98fdfa449.jpg,A bicycler jumps a ramp outside in the dark night .
3386375153_20c56d0aae.jpg,A bicycle goes downhill .
3386893620_5f0bb4e794.jpg,An elderly woman in pink sunglasses holding a newspaper
3386953179_84c2d7922f.jpg,A skier makes the only path on an empty mountain .
3387542157_81bfd00072.jpg,"A dark-haired young woman , number 528 , wearing red and white , is preparing to throw a shot put ."
3387630781_f421a94d9d.jpg,A baby crawls at a playground .
3387661249_33e5ba0bc5.jpg,"A black horse stands in the grass at a fence , while a brown dog looks on ."
3388094307_5a83be64a5.jpg,A female tennis player hitting the ball
3388330419_85d72f7cda.jpg,Children dancing on hardwood flooring .
3388836914_c267cf3a59.jpg,a female tennis player is lining up to take a swing with her racquet .
3389321512_b11f499dab.jpg,The women have been wounded .
3389448506_7025e7cc12.jpg,"A dog runs toward the camera , his tongee hanging out the side of his mouth"
3391209042_d2de8a8978.jpg,"Two figures stand in a snowy setting wearing white and hot pink outfits , gazing towards a mountain ."
3391924827_53b31542ce.jpg,A biker flies through the air near sand dunes .
3392019836_c7aeebca1c.jpg,A couple gazes in awe at a display at a carnival
3392293702_ccb0599857.jpg,A dog catches a toy in the snow .
3392851587_a638ff25e2.jpg,smiling girls sitting on rounded platform
3393035454_2d2370ffd4.jpg,a boy in a blue top is jumping off some rocks in the woods .
3393152604_27bd1037f2.jpg,A bulldog jumps over a log next to a stream .
3393343330_b13df4d8ec.jpg,A large man sits in a military accessories store .
3393394134_0caac47e1c.jpg,A dog lies upside down on the grass .
3393446245_37dd3f3b59.jpg,An older woman with a small dog in the snow
339350939_6643bfb270.jpg,A black dog chases birds on the shoreline
3393926562_66cc01b001.jpg,A man in a leather jacket and striped shirt points at something off camera .
3394070357_cb2a3243fc.jpg,A blurry dog jumps through water .
3394586927_eae7732b64.jpg,A man in dark clothes leaning off of a building entrance with upraised arms .
3394654132_9a8659605c.jpg,A lady stand in front of a red truck holding her dog .
3394750987_a32ecc477e.jpg,A boy on a skateboard grinding down a handrail .
3395173129_f0ac0a1ed4.jpg,The man on the left is looking at the woman and the man .
3396036947_0af6c3aab7.jpg,A boy on a swing .
3396043950_12783c5147.jpg,A boy wearing a white apron has is arms out in a communal darts and craft room whilst a boy in blue looks on .
3396153660_f729d9f9b9.jpg,"Two brunettes , one with tattoos , hug and smile at camera indoors ."
3396157719_6807d52a81.jpg,A brown and white dog on a trampoline with a forest in the background .
3396251819_1efa69310f.jpg,A man wearing red sunglasses is carrying two cameras .
3396275223_ee080df8b5.jpg,A girl is wearing a purple sash and matching skirt .
339658315_fbb178c252.jpg,Two ladies next to a stroller inside a building .
3396817186_b299ee0531.jpg,A brown and white dog has caught a yellow ball in a grassy field surrounded by trees .
3397220683_4aca010f86.jpg,A golden retreiver standing outside in the snow with a person standing with skis and poles .
3397228832_8ce5b1c26f.jpg,A man in white shorts and a wet-suit top is riding on a bright yellow surfboard .
3397259310_1ed1a346b5.jpg,A boy on a skateboard is on a wall near the water and next to grass .
3397310901_cbef5c06ef.jpg,A bicyclist rides on ramps .
3397633339_d1ae6d9a0e.jpg,A man battles the waves as his yellow kayak goes perpendicular in the water .
3397803103_8a46d716f4.jpg,A dog catching a ball in a snowy field .
339822505_be3ccbb71f.jpg,A man is placing jewelry on an extravagantly-haired and decorated female sculpture or stiffly-posed woman .
3398276602_c7d106c34f.jpg,A homeless man in a wheelchair is holding a cup out for a man to put some change into
3398745929_8cd3bbb8a8.jpg,An person runs at the waters edge at the ocean .
3398746625_5199beea71.jpg,A man does a handstand in the sand .
3398788809_25c71ba018.jpg,A group of friends play instruments in the middle of the woods .
3399028417_50a621274c.jpg,A bunch of people are talking down a city street with old buildings on both sides of them .
3399284917_721aefe2a7.jpg,A child on a kiddie swing being pushed by a woman
3399312265_9c74378692.jpg,A black dog fighting with a brown dog in the snow .
3399616238_77acf4ee12.jpg,A man wearing a bow tie and glasses poses for a photo .
3399618896_9ef60cd32c.jpg,Two guys with one guy holding a homeless sign .
3399798295_a452963365.jpg,A girl in a blue shirt is smiling with another girl .
3399843227_3b9d2a8dbf.jpg,A guy and girl having their photo taken .
3399906919_bc8562b257.jpg,A man and his female teammate watch his shot as they play a game of a beer pong .
3399944164_ec24123945.jpg,A girl in yellow is laying down and man is looking at the camera .
3400041870_4e7732b40f.jpg,An Asian boy and girl are walking in a park .
3400082864_9c737c1450.jpg,A man in a blue headband and white shirt plays tennis .
3400135828_0ac128b6eb.jpg,a black and white dog jumping through the snow
3400186336_37043a2f5b.jpg,A group of people with gloves on working on large colorful squares .
3400385314_a5bc062e97.jpg,a couple posing together each smiling
3401039304_424ffc7dbf.jpg,A group of people sit in lawn chairs at the edge of a large cliff .
3401333624_4b6af8c1d7.jpg,A group of people stand in the snow in a mountain .
3401437960_7da856e004.jpg,A brown dog digging a hole .
3401548798_3a93f2caa5.jpg,A boy in a blue hat is riding a green sledge on the snow at dusk .
3401647850_685c03ffff.jpg,"A big , brown dog is shaking off while in the water ."
3401902253_cd27e6d0fe.jpg,A black and white dog leaping out of the water .
3402081035_a54cfab1d9.jpg,A man parachuting down a snowy mountain .
3402638444_dab914a3de.jpg,Several young adults posing dramatically on a subway car .
3403263046_3cc701a07a.jpg,A basketball player looks upward as a hand reaches for her ball .
3403370354_5d266873b4.jpg,a boy holding a soda can in a waterfall
3403797144_53e49412ec.jpg,A man surfing in the ocean .
3404012438_9baf8dcbaf.jpg,A dog chasing a duck in a pond .
340425915_490293058f.jpg,A black and brown dog wearing a red coat rolls in the snow .
3404408360_430f73b034.jpg,A couple watch as two young boys show them an item outside a barn while two young girls stand off to the side .
3404552106_f516df0f5b.jpg,a group of asian girls dressed in pink and purple posing in a straight line
3404870997_7b0cd755de.jpg,A group of people stand and look at a kid who jumped .
3404906655_bc51c69c1e.jpg,A man in a blue jacket riding a dog sled over a snow covered plain .
3404978479_8a81843e17.jpg,A girl in overalls is playing on a see-saw .
3405011838_f81117c99f.jpg,A crowd of people are enjoying a meal with a view of a mountaintop .
3405100926_e96308ce89.jpg,A group of men in green shirts and black pants holding hands
3405113041_4b72c24801.jpg,"A blue heron , wings , outstreached , prepares for landing ."
3405720825_b6991005eb.jpg,A dog chews an object a woman is holding on the rocky and sandy beach .
3405759441_fb31c80240.jpg,"A bull rider hangs on tightly to a rope around a large , bucking bull 's back ."
3405942945_f4af2934a6.jpg,A little boy in a black and red striped shirt walks down a grassy hill .
3406116788_c8f62e32d1.jpg,A man in blue sits on a wall with bags .
3406409018_03de95181e.jpg,A hockey game .
340667199_ecae5f6029.jpg,A girl in a sequined shirt smiles .
3406802138_ef77bbddd0.jpg,Two dogs kick up dirt while running down a hill .
3406930103_4db7b4dde0.jpg,A dog in the snow
3407317539_68765a3375.jpg,A black and white dog is running across a snow covered field .
3407357681_5aeaab5b59.jpg,A dog is running in a large body of water causing it to splash .
3407584080_c6abf71ae3.jpg,A guy making a snowboarding move on a slope .
3408130183_f038bdaa4f.jpg,A black and a brown dog are walking through the woods .
3408274796_0dc62225e9.jpg,A dog jumps forward carrying a large stick .
3409326324_a704565e8f.jpg,a group on white and balck birds lined up on a concrete wall
3409506817_775e38d219.jpg,A black limo is parked next to a crowded staircase .
3409740108_1505489537.jpg,A bunch of dogs are competing in a race .
3409947123_a8d07edecf.jpg,A carnival midway at night .
3410215754_5d5caeffaf.jpg,Boys at an amphitheater .
3410899419_4f8dca6f3f.jpg,"A group of young , naked children showering near large metal containers and a yellow bucket ."
3410902181_b2a3c6eec9.jpg,A child is performing with a toy while onstage with a colorful balloon backdrop .
3411022255_210eefc375.jpg,A group of people are in front of a store walking across a crosswalk .
3411393875_a9ff73c67a.jpg,A man in a red shirt standing next to a woman in a black shirt with a car in the background .
3411579899_0f8ed09142.jpg,A biker speeds down a dirt path in the woods .
3411595210_8e0893b266.jpg,A dog jumps out of a creek .
3412036192_d8cd12ed3f.jpg,A brown and white dog is jumping up to catch a ball in the park .
3412249548_00820fc4ca.jpg,A bald man with an earpiece is smiling nearby a building opening .
3412450683_7da035f2de.jpg,a bird lands in the water .
3412822878_5d961492e5.jpg,A boy performs a skateboarding trick down a set of stairs .
3413019648_e787f0cb88.jpg,A kayaker fights the rapids .
3413571342_b9855795e2.jpg,A man in colorful shorts is surfing under a wave .
3413669228_ec64efeb34.jpg,"A blonde girl is wearing a silver helmet , elbow and knee pads , and Rollerblades ."
3413806271_17b7e102aa.jpg,The people in the red parasail are gliding over the water .
3413973568_6630e5cdac.jpg,A man in a wetsuit is leaving the water while waterskiing .
341430859_4519802e8f.jpg,A brown and white dog stands in the deep snow .
3414734842_beb543f400.jpg,A couple holding hands and another woman are walking down a wooded trail .
3415003392_139c0f3586.jpg,A BMX bike rider in a black and red uniform on a dirt bike .
3415113018_7b95ddcd11.jpg,A man in yellow is leaping toward men in blue .
3415165462_e1cb536d08.jpg,A brown and white dog is jumping in the air with a tennis ball in its mouth .
3415178926_909db9400b.jpg,A man dressed for cold weather plays with a stick with his black and brown dog .
3415228562_4efa9c9b70.jpg,A family is watching a girl on the phone walk by .
3415287719_3c776f370e.jpg,Two girls are jumping high in the air .
3415311628_c220a65762.jpg,A man and a boy ride a go kart
3415578043_03d33e6efd.jpg,A child covered with paint sits amid trays of multicolored paint on a surface thoroughly saturated with paint .
3415589320_71a5bf64cf.jpg,A brown and white dog wrestles with a gray dog .
3415646718_f9f4e23a66.jpg,A man is riding a bull at a rodeo setting with a small crowd watching .
3415809168_af9dabdba5.jpg,A dog is running while another dog behind it carries a tennis ball .
3416013671_98b5c75046.jpg,A grey bearded scottish gentleman in red plaid is playing the bagpipes .
3416091866_a96003d652.jpg,A blonde haired man is doing a demonstration in front of a small crowd of people .
3416246113_1745559b6b.jpg,A man in a blue headband plays tennis .
3416339125_0860d3d1eb.jpg,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses sit at a table with four beer bottles .
3416460533_d5819fbf69.jpg,A man in a blue an yellow coat ski jumps .
341665272_80d4d61376.jpg,A brown dog carrying a Frisbee runs through the snow .
3417037373_67f7db2dd2.jpg,"A group of children in costume , learning a dance from an instructor ."
3417102649_5c0b2f4b4d.jpg,A Dalmatian is playing near a tree .
3417143124_6feb8290cc.jpg,A lady in a plaid dress strokes her white dog 's face .
3417231408_6ce951c011.jpg,a bald man in a blue shirt is operating a fiery furnace .
3417662443_2eaea88977.jpg,A bearded man wears a roughly sewn hooded costume emblazoned with images of Spiderman .
3417672954_46b75dea8d.jpg,A guy gettin lots of air on a skateboard at a skatepark
3417788829_cfdbc34d2c.jpg,Three children in a village stand under an awning
3418504074_083f0bb68d.jpg,A black-and-white dog goes for a flattened ball on the snow .
3419197575_aa5b84a9f0.jpg,The two kids are looking at a sign .
3419238351_ac18b440c0.jpg,A baby takes a bath while grownups watch .
3419634480_c390f62a6e.jpg,A black dog running across green grass .
3419916411_72934edcdb.jpg,A brown dog is lying on a grassy field as the wind blows through his fur .
3420064875_0349a75d69.jpg,A brown dog looks off into the distance by some farm equipment .
3420260768_26a600b844.jpg,A tennis player about to hit the ball .
3420278866_1d17c12713.jpg,Andy Rodderick gets ready to hit a tennis ball .
3420284416_a90af1fb7a.jpg,A baseball player is on the field in fronmt of an audience .
3420323191_d66e003264.jpg,A man in a red kayak .
3420338549_bd78d35243.jpg,A group of men in suits are standing in front of a statue of a lion .
3420469425_2980b4cd30.jpg,A couple is holding their baby at a ceremony while the priest reads his book
3421104520_6a71185b3c.jpg,Kids playing in a tub of plastic balls .
3421129418_088af794f7.jpg,A man in swimming trunks kicking a ball at the beach .
3421131122_2e4bde661e.jpg,A man in a kayak is holding his paddle up high .
3421177332_a05741cfa4.jpg,A man in black is applauding a runner wearing a red jersey and the number 281 .
3421480658_b3518b6819.jpg,"A girl reaches up to kiss a cat , which is sitting on the counter ."
3421547427_53411b6278.jpg,A man in a blue shirt lifts up his tennis racket and smiles .
3421706363_a3e22a4908.jpg,A boy in dark pants and green t-shirt rides his bike up a ramp .
3421789737_f625dd17ed.jpg,A boy spinning on a blue and yellow merry-go-round .
3421928157_69a325366f.jpg,A group of men in an unner tube going over some rapids
3422146099_35ffc8680e.jpg,A brown dog jumping over a pole .
3422219732_3d0be52cc3.jpg,An individual is skiing down a mountain slope .
3422394336_e465f60b7c.jpg,A beaver on the shore of a stream .
3422458549_f3f3878dbf.jpg,An african american woman dressed in orange is hitting a tennis ball with a racquet .
3422979565_e08cd77bfe.jpg,many people gather at the art museum .
3423225860_16e26eef74.jpg,A female tennis player wearing orange in the middle of a tennis match .
3423249426_02bedf9260.jpg,A group of people standing on a rock path .
3423509305_e399d005db.jpg,A brown dog wearing an orange collar leaping to catch a bright colored ball .
3423802527_94bd2b23b0.jpg,A bunch of girls in cheerleader outfits .
3424424006_98f9d1921c.jpg,A bride and groom jump towards each other with arms outstretched .
3424605029_53078d3505.jpg,A young boy wearing a blue shirt is playing at a park .
3424851862_0f51c42922.jpg,Three people are standing on the ruined building with their arms outstretched .
3424927725_c4d1fcfac3.jpg,A man in yellow sits on a rock ledge overlooking a forest .
3424934891_69f18da66e.jpg,Two dogs are playing together and fighting over a toy .
3425061393_d093edb8da.jpg,a man gets ready to hit the tennis ball .
3425069551_aba046a1b6.jpg,A male tennis player pumps his fist .
3425071001_e7c9809ef2.jpg,A boy hits a tennis ball on a court .
3425127583_611200619a.jpg,A male tennis player runs for a shot .
3425414048_fa14d33067.jpg,A boy in a Mets jersey poses on his bike .
3425573919_409d9e15b2.jpg,A group of people watching a chess game .
3425662680_41c7c50e8d.jpg,A group of horses and riders are playing polo on the grass .
3425685827_03683e8e5a.jpg,A group of people sitting in a grassy area under a pink and white blossoming tree .
3425756814_13909354d4.jpg,A male tennis player holding his tennis racket .
3425835357_204e620a66.jpg,A boy doing a handstand in a yellow shirt
3425846980_912943b4f9.jpg,"A guy playing tennis , two nearby spectators , and a crowd watching ."
3425851292_de92a072ee.jpg,A male athlete is wearing a teal sweatband and a shirt from Nike and is holding a tennis racket .
3425853460_bfcd0b41f6.jpg,A man hits a tennis ball during a professional match .
3425887426_bf60b8afa3.jpg,A person holding a tennis racket hits a yellow tennis ball .
3425918361_3b890d9575.jpg,A small boy wearing a red helmet rides his bicycle down a patterned path .
3426144752_28d63615ca.jpg,a little girl plays with a plane .
3426724811_137855b4f7.jpg,A group of people in hazmat suits are standing with a dummy on a stretcher .
3426789838_8771f0ed56.jpg,A child is thrown by a man in the swimming pool .
3426933951_2302a941d8.jpg,Boys outside a building .
3426962078_13e87e10de.jpg,A few people standing around and a couple hugging .
3426964258_67a0cee201.jpg,a crowd of people are gathered in the street waving Irish flags .
3426966595_c8c4e1e872.jpg,A gorup of boys are playing with a ball in front of a large wooden door .
3427023324_f1f6504bf4.jpg,Two girls in blue dresses dance .
3427118504_93126c83e0.jpg,A grown man and a topless girl are dancing .
3427233064_6af01bfc5c.jpg,A girl in pink polka dots looks at a horse .
3427301653_4ff0d6fd93.jpg,A girl wearing an hat and holding an iPod sits on the side of a building .
3427402225_234d712eeb.jpg,A strange piece of art with lights .
3427540832_c882fded1d.jpg,a man is wearing a black hat and a brown scarf in a city street .
3427614912_b147d083b2.jpg,Two boys are sprinting on a running track .
3427852996_d383abd819.jpg,A biker pops a wheelie along side the colorful wall .
3428038648_993a453f9e.jpg,A boy holds a fishing net .
3428386573_670f5362f0.jpg,A male tennis player standing on a tennis court swings his tennis racket at the tennis ball .
342872408_04a2832a1b.jpg,A man climbs up a rock while others wait for their turns .
3429142249_d09a32e291.jpg,A climber hanging from an ice pick in the side of a frozen waterfall .
3429194423_98e911a101.jpg,A man doing a trick on skis .
3429351222_17ae744daf.jpg,A man and a woman walk at a flea market .
3429351964_531de1bf16.jpg,An Asian woman is at a market stall that is selling bananas .
3429391520_930b153f94.jpg,A bicyclist catches some air
3429465163_fb8ac7ce7f.jpg,A child in a red and grey coat in front of a wooden shed .
3429581486_4556471d1a.jpg,A brown and black dog runs over the green grass .
3429641260_2f035c1813.jpg,A boy jumps near a brick structure .
3429956016_3c7e3096c2.jpg,A man climbing the icicles on a rock face .
3430100177_5864bf1e73.jpg,A crowd of people sit an walk across dirty streets
3430287726_94a1825bbf.jpg,a man in a black outfit is riding a blue snowmobile across the snow .
3430526230_234b3550f6.jpg,The dogs run through the field near the water .
3430607596_7e4f74e3ff.jpg,A boy in a red suit plays in the water .
343073813_df822aceac.jpg,A brown dog is standing in the water .
3430779304_43a2146f4b.jpg,Two cowboys on horseback lasso a young calf to the ground .
3430782104_34da558eba.jpg,A cowboy on a horse ropes a steer .
3431101934_99a6c55914.jpg,"One little girl dressed in pink watches another , also wearing some pink , jump on the trampoline ."
3431121650_056db85987.jpg,Dogs run out of the water toward a rocky beach .
3431194126_ca78f5fde6.jpg,a couple wearing bright outfits walking hand and hand on a sidewalk .
3431261634_c73360406a.jpg,A man in a blue wetsuit surfs .
3431487300_0123195f9b.jpg,A man and two woman are riding around on a motor scooter .
3431671749_e8e3a449ac.jpg,A car is zooming off with fire coming out of its exhaust pipe .
3431860810_44277cd360.jpg,A beige dog with a collar looks on as a brown dog swims in the water .
343218198_1ca90e0734.jpg,A black dog approaches the camera with his hind legs raised and his ears forward .
3432495898_a5859f06b6.jpg,A brown dog laying on its back .
3432550415_e7b77232de.jpg,A boy standing on railing
3432586199_e50b0d6cb7.jpg,A boy carrying a chunk of snow .
3432634159_1eb9a73306.jpg,A lady in a dark coat is sitting with many people around her .
3432637363_3ba357e2da.jpg,A man in a turban looks at two police officers who are near a tent and a pile of refuse .
3432656291_a6c7981f6e.jpg,A group of people are standing around a red firetruck .
3432730942_4dc4685277.jpg,Two men getting ready to take a motorcycle ride .
3433259846_800a6079f0.jpg,A girl in her ballet class
3433470650_a8b1c27173.jpg,A group of men walk along a road divided with yellow ropes .
3433567526_00b5a70319.jpg,A dog running outside .
3433982387_3fa993cf5a.jpg,A girl in a white dress is playing with bubbles while a mother and daughter stand to the side .
3434452829_62cee280bc.jpg,A little boy in red walks and eats a snack while a little boy in green walks behind .
3434526008_02359881a0.jpg,A man in a sleeveless shirt is performing an aerial stunt along a graffiti-covered wall .
3435015880_eda46ff50f.jpg,a guy and a girl jumping up in the air
3435035138_af32890a4c.jpg,A dog runs along a forest lane .
3435233065_3411f2d29d.jpg,A biker doing a jump in a forest .
3435648640_b2f68efb78.jpg,A black dog and a brindle dog wrestle in the dry grass beside a body of water .
3435653630_3b6cca2c40.jpg,A basketball team of 8 girls is doing a hand huddle .
3436063693_15c8d377a2.jpg,a brown dog is sitting on the grass wearing a blue sports jacket .
3436074878_21515a6706.jpg,A dog biting a man 's rear
3436259762_43709321ff.jpg,A black dog inside house is looking at something at higher position .
3436313241_6c73153fb6.jpg,A black dog catches a red and blue tennis ball .
3436395540_63bc8f2fe0.jpg,A group of three dogs competing in a competition .
3436418401_b00ceb27c0.jpg,A small child running on the beach
343662720_39e4067cd1.jpg,A man asleep in a chair in front of a full bookshelf
3437034427_6df5e9fbf9.jpg,A girl is playing a red flute while another girl holds a pink guitar .
3437107047_715c60e9c8.jpg,Two girls talk and laugh together .
3437147889_4cf26dd525.jpg,Two bmx riders racing on a track
3437273677_47d4462974.jpg,A man and a woman are sitting down and eating .
3437315443_ba2263f92e.jpg,A child in a red jacket holding up two fingers .
3437654963_c4fdc17e8b.jpg,A mama bear and its cub are growling directly at one another .
3437693401_202afef348.jpg,A white dog and a brown dog playing violently .
3437781040_82b06facb3.jpg,An ice hockey player in red is challenging the player in white for the puck .
3438858409_136345fa07.jpg,"A group of men in camouflage pants , break dancing on a stage at a community baseball field ."
3438981089_2ef1a6353c.jpg,a bmx rider gets some air .
3439128755_84409b8823.jpg,A brown dog in a pink shirt chews something white while a brown dog in yellow watches .
3439243433_d5f3508612.jpg,A long haired white dog is in an area covered with fallen brown leaves .
3439331800_e71e1d808f.jpg,A group of dancers onstage .
3439382048_d2e23b2b4c.jpg,A bald man is attempting to slam dunk a basketball in a game while people in the stands watch .
3439414478_8038ba9409.jpg,A brown dog jumping in the air
3439560988_f001f96fc9.jpg,a black dog running through a grassy field
3439982121_0afc6d5973.jpg,An elderly person holds a white doge and kisses their cheek .
3440104178_6871a24e13.jpg,A dog with big ears holds a ball in his mouth .
3440160917_4524cfd9f6.jpg,A child in a green sweatshirt is collecting colored eggs
3440724965_03d6ca5399.jpg,A man has his hand on his head while a speaker is speaking .
344078103_4b23931ce5.jpg,Two black dogs in the snow
3440952969_608eb5e42b.jpg,A long haired skateboarder is airborne above a set of cements steps and a metal Bannister .
3441104823_33cdae5a56.jpg,a crowd of people are at the top of steps in front of a white building .
3441145615_b4fcd9eea0.jpg,A group of cyclers race around a track .
3441399292_60c83bd5db.jpg,A brown dog is doing amazing stunts in the dog show .
3441511444_b031585b45.jpg,A man in uniform presents paperwork to another for his signature .
3441531010_8eebbb507e.jpg,A big dog running through the water
3441701164_6dbbdf1bce.jpg,a dirt bike rider holds up his finger .
3442138291_3e75f4bdb8.jpg,A boy runs down a concrete hill .
3442242092_e579538d82.jpg,A couple is walking down the sidewalk .
3442272060_f9155194c2.jpg,A dog laying on the ground looks up at the dog standing over him .
3442540072_b22ca2410f.jpg,A child going down a green slide .
3442622076_c3abe955e5.jpg,A guy with glasses and a beard in a suit is surrounded by photographers .
3442844140_15aa45e9b8.jpg,Two boys are touching the glass of an aquarium with a seal inside .
3442978981_53bf1f45f3.jpg,Two fencers are in a bout in a white gym .
3443030942_f409586258.jpg,"A person in a white , black and red coat is skiing down a slope ."
3443161359_65544fd732.jpg,A male hiker is standing on top of a very large rock and is taking pictures .
3443326696_fe0549c5be.jpg,A group of five men in uniform are posing for the camera .
3443351431_7b4061df5c.jpg,A bee hovering over white flowers .
3443460885_46115463b4.jpg,A girl in a floral shirt and jeans stands on a rocky shore looking toward the water
3443703471_14845d8850.jpg,A dog leaps over a barrier .
3443853670_6c79fcfcb2.jpg,A man with his dog sitting against a white building in the grass .
3444684583_6656e38088.jpg,A man is jumping in the air on his skateboard .
3444974984_963fb441a0.jpg,An elderly woman is reading a paper in an office .
3444982197_0ff15cc50b.jpg,a man in a purple shirt is looking at a man in a black shirt who is pulling a funny face .
3445296377_1e5082b44b.jpg,A girl in a pink snowsuit splashes into dirty flood water next to a picnic table .
3445428367_25bafffe75.jpg,A person is standing on a brick ledge taking a picture of something in the distance .
3445544288_68fdb25969.jpg,An empty chairlift and a chairlift occupied by two people are moving .
3446191973_1db572ed8a.jpg,A group of people stand on a stage and hold colorful buckets .
3446347599_0ecc49a9d5.jpg,The two men look at the shoreline from atop the bluff .
3446586125_cafa0bfd67.jpg,a beige dog running on the grass with a tennis ball in his mouth
3446762868_06e9d9d899.jpg,A skateboarder does a trick in midair .
3447007090_08d997833a.jpg,A group of people cross the street with buckets and poles .
3447155358_5b5b59b15e.jpg,A girl in a dress holds a tennis racket .
3447876218_4ccf42d7a0.jpg,A man is snowboarding down a skislope .
344841963_8b0fa9784c.jpg,"A woman wearing black , a woman wearing white and a man wearing a grey suit sit on a green bench in front of Dupar 's restaurant ."
3448490813_f9623e864d.jpg,A boy has climbed to the top of a slide .
3448855727_f16dea7b03.jpg,A group of kids are writing with a black marker on one of their friend 's back .
3449114979_6cdc3e8da8.jpg,Children sit in a classroom holding slates .
3449170348_34dac4a380.jpg,A girl dances on a sidewalk .
3449718979_e987c64e2d.jpg,a brown dog is walking down some steps under tree .
3449846784_278bc1ba92.jpg,A black and white dog catching a baseball in midair .
3450776690_38605c667d.jpg,A girl in a pink dress carries a younger girl .
